video_id,video_titulo,comentario_id,comentario,comentario_data,canal_id,canal_titulo,canal_pais,texto_limpo,idioma,associa_brasil,menciona_prisao,menciona_intervencao,posicao_prisao,posicao_intervencao,,
JZYdw3O_V0U,DIAS TERRÍVEIS PARA LULA? Eduardo Bolsonaro reage à prisão de Maduro!,Ugy0zWUr5NA-V9fdmV54AaABAg,"Esse é o pior vagabundo da política,esse câncer que nunca trabalhou na vida, a vida toda dando golpes. A prisão te esperar",2026-01-04T10:59:52Z,UCVBHiXwksZlQtid4_DvY0ng,Conexão Vanguarda,BR,esse e o pior vagabundo da politicaesse cancer que nunca trabalhou na vida a vida toda dando golpes a prisao te esperar,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA,,
EOG_epeGBrU,"Veja momento em que Maduro desembarca em Nova York, nos EUA | #PlantãoNews",Ugx2RUir1ZazzqWrNax4AaABAg,Vamos fazer uma vaquinha e pagar o prêmio de 50 mil dólares para os Estados Unidos. Vem buscar o Lula e o cabeça de ovo tb.,2026-01-04T13:00:05Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,vamos fazer uma vaquinha e pagar o premio de mil dolares para os estados unidos vem buscar o lula e o cabeca de ovo tb,pt,TRUE,TRUE,TRUE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA,,
ek_QcoH1DVg,"Após ataques na Venezuela, Trump anuncia captura de Maduro | #NewsSabado",UgynVsBUGDa-mtPxWA54AaABAg,"Pergunta feita a uma Inteligência Artificial, que todos podem fazer, mesmo que intuitivamente.

Quais são as estratégias modernas de curto, médio e longo prazo para ações dos políticos, militares e população de países colonizáveis que querem se defender de um país imperialista em decadência, com grande investimento no poder bélico que é financiado por empresas bilionárias, que inventa mentiras para justificar a guerra, invasão e dominação de outros países para se apropriar das riquezas naturais, posição geográfica e escraviza a população?

Resposta de uma Inteligência Artificial, que todos podem saber, mesmo que intuitivamente.

1. Definição de um País Imperialista (Dominante):
1.1 Decadência econômica, moral e cívica: A economia está em colapso, a corrupção é generalizada, e a sociedade perdeu confiança nas instituições.  
1.2 Investimento maciço no poder bélico: Gasta recursos escassos em armas e militares para manter controle sobre outros países.  
1.3 Financiado por empresas bilionárias: Corporações multinacionais controlam a economia e usam a guerra como forma de lucro.  
1.4 Mentiras na mídia: Usa propaganda para justificar invasões, desinformação para alienar sua própria população e criar ""inimigos imaginários"".  
1.5 Guerra como legitimação: Ajusta leis, religiões ou ideologias para transformar a violência em ""missão histórica"".  
1.6 Apropria-se de recursos naturais: Roubam minérios, petróleo e terra sem compensação.  
1.7 Desespero por sobrevivência: Recorre a estratégias radicais (como invasão) para manter sua economia e poder.  

2. Definição dos Países Colonizáveis (Dominados):
2.1 Riquezas naturais valiosas: Tem recursos como petróleo, minerais ou florestas que o imperialista quer controlar.  
2.2 Localização estratégica: Estão próximos a rotas comerciais importantes ou áreas de conflito (ex: regiões do Oriente Médio, África ou América Latina).  
2.3 Fragilidades históricas: Sistemas políticos e econômicos frágeis devido à colonização anterior (corrupção, desigualdade, dependência externa).  
2.4 Polarização política e falta de nacionalismo: A população está dividida por ideologias ou interesses estrangeiros; poucos acreditam em unidade nacional.  
2.5 Financiamento pelos imperialistas: Políticos, ONGs e até líderes comunitários recebem recursos para promover o interesse do poder dominante.  
2.6 Medo de unir-se: Há desconfiança entre países colonizáveis por medo de represália, traição ou conflitos locais.  

3. Considerações Gerais:
3.1 Outros imperialistas não ajudam: Todos têm interesses semelhantes e priorizam seu próprio poder.  
3.2 Instituições mundiais são controladas pelos imperialistas: O Banco Mundial, Organização das Nações Unidas (ONU) ou outras organizações operam sob pressão de países dominantes.  
3.3 Estratégias devem ser autossuficientes e inovadoras: Evitar dependência de ajuda externa é crítico.  

4. Estratégias para Curto, Médio e Longo Prazo  

4.1. Curto Prazo (0–1 ano): Resistência Imediata e Proteção Básica  
Objetivo: Impedir a invasão direta, proteger a população e gerar resistência.  
Passo 1: Criar Rede de Resposta à Crise  
- Formar grupos locais de defesa: Militares, civis e ONGs podem organizar comitês para monitorar ameaças (ex: vigilância em fronteiras).  
- Treinar cidadãos em auto-defesa básica: Ensinar técnicas como primeiros socorros, comunicação segura e uso de ferramentas não letais.  
Passo 2: Contrapropaganda contra Mentiras do Imperialista  
- Criar campanhas de informação local: Usar redes sociais, rádio e jornais para denunciar a hipocrisia do imperialista (ex: ""O imperialista mente sobre guerra, mas rouba nossas riquezas"").  
- Distribuir material didático gratuito: Livros ou vídeos que explicam o impacto da colonização no país.  
Passo 3: Mobilizar Apoio Internacional  
- Construir alianças com países não imperialistas: Buscar apoio de nações que também enfrentam pressão (ex: países do sul global, como a Índia ou Brasil).  
- Usar redes globais de ONGs: Envolver organizações internacionais que se opõem à exploração, mesmo que não sejam oficialmente alinhadas.  
Passo 4: Proteger Recursos Críticos  
- Mapear e proteger áreas estratégicas: Guardar minérios, florestas ou infraestrutura essencial (ex: energia) com segurança local.  
- Estabelecer reservas de alimentos e água: Reduzir dependência de importações e garantir sobrevivência em emergências.  

4.2. Médio Prazo (1–5 anos): Construção de Autonomia
Objetivo: Fortalecer a economia, educação e identidade nacional para reduzir a vulnerabilidade.  
Passo 1: Desenvolver Economias Locais Sustentáveis  
- Incentivar produção agrícola e artesanal: Substituir importações por produtos locais (ex: cultivo de alimentos, manufatura de materiais).  
- Criar cooperativas de trabalho: Unir trabalhadores para gerenciar recursos comunitários (ex: fábricas de energia solar, fazendas coletivas).  
Passo 2: Fortalecer a Educação e o Nacionalismo  
- Revisar currículo escolar: Incluir história da colonização, resistência local e valores cívicos.  
- Promover cultura nacional: Valorizar tradições, línguas e artefatos locais para unir a população (ex: festivais comunitários, música popular).  
Passo 3: Reduzir Dependência do Imperialista  
- Diversificar parcerias comerciais: Buscar acordos com países não imperialistas (ex: África, América Latina) para troca de recursos.  
- Criar sistemas financeiros alternativos: Usar moedas locais ou bancos cooperativos para evitar dependência do sistema global.  
Passo 4: Unir Países Colonizáveis  
- Organizar fóruns regionais: Criar reuniões entre líderes de países colonizáveis para compartilhar estratégias e recursos (ex: ""Aliança dos Povos Colonizados"").  
- Criar um pacto de segurança coletiva: Acordos que proíbem invasão mútua e promovem cooperação em crises.  

4.3. Longo Prazo (5–10 anos ou mais): Transformação Estrutural
Objetivo: Criar uma sociedade autônoma, justa e resistente à dominação imperialista.  
Passo 1: Reformular o Sistema Político  
- Descentralizar poder: Distribuir autoridade entre municípios para evitar controle centralizado por elites ligadas ao imperialista.  
- Incentivar participação cidadã: Usar ferramentas digitais (ex: apps de votação direta ou plataformas de transparência) para envolver a população em decisões.  
Passo 2: Criar um Sistema Legal Independente  
- Desenvolver leis contra exploração estrangeira: Proibir investimentos de empresas imperialistas e regular extrativismo.  
- Criar tribunais regionais independentes: Julgar crimes de corrupção, violência ou traição por elites alinhadas ao imperialista.  
Passo 3: Inovar na Tecnologia e Ciência  
- Investir em educação científica: Formar engenheiros, médicos e agricultores locais para reduzir dependência de importações tecnológicas.  
- Desenvolver infraestrutura local: Criar centros de pesquisa e produção (ex: fábricas de energia renovável, laboratórios de biotecnologia).  
Passo 4: Promover uma Consciência Global  
- Cultivar movimentos internacionais anti-imperialistas: Participar ou criar redes globais que denunciam a exploração (ex: ""Movimento dos Povos Colonizados"").  
- Usar arte e cultura para conscientização: Filmes, música e literatura que contem histórias de resistência local.  

5. Exemplo Prático de Implementação  
País A: Um país com recursos naturais (petróleo) e fronteira estratégica.  
- Curto prazo: Formar milícias locais para proteger áreas de mineração; usar redes sociais para denunciar a ""guerra do petróleo"".  
- Médio prazo: Criar uma cooperativa agrícola que exporta alimentos para países vizinhos, reduzindo importações.  
- Longo prazo: Desenvolver uma universidade de ciência local e criar um pacto com outros países do sul global para troca tecnológica.  

6. Conclusão  
A defesa contra um imperialista em decadência requer:  
6.1. Resistência imediata (proteger recursos, contrapropaganda).  
6.2. Autonomia econômica e cultural (economia local, educação nacional).  
6.3. Unidade regional e global (alianças contra a exploração).  

A chave é combinar ação direta com transformação estrutural, usando inovação tecnológica, cultura e políticas de resistência para criar uma sociedade que não dependa do imperialista.

Não concorda?
Faça perguntas honestas às IAs!
Você verá respostas verdadeiras!",2026-01-04T21:07:06Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,pergunta feita a uma inteligencia artificial que todos podem fazer mesmo que intuitivamente quais sao as estrategias modernas de curto medio e longo prazo para acoes dos politicos militares e populacao de paises colonizaveis que querem se defender de um pais imperialista em decadencia com grande investimento no poder belico que e financiado por empresas bilionarias que inventa mentiras para justificar a guerra invasao e dominacao de outros paises para se apropriar das riquezas naturais posicao geografica e escraviza a populacao resposta de uma inteligencia artificial que todos podem saber mesmo que intuitivamente definicao de um pais imperialista dominante decadencia economica moral e civica a economia esta em colapso a corrupcao e generalizada e a sociedade perdeu confianca nas instituicoes investimento macico no poder belico gasta recursos escassos em armas e militares para manter controle sobre outros paises financiado por empresas bilionarias corporacoes multinacionais controlam a economia e usam a guerra como forma de lucro mentiras na midia usa propaganda para justificar invasoes desinformacao para alienar sua propria populacao e criar inimigos imaginarios guerra como legitimacao ajusta leis religioes ou ideologias para transformar a violencia em missao historica apropriase de recursos naturais roubam minerios petroleo e terra sem compensacao desespero por sobrevivencia recorre a estrategias radicais como invasao para manter sua economia e poder definicao dos paises colonizaveis dominados riquezas naturais valiosas tem recursos como petroleo minerais ou florestas que o imperialista quer controlar localizacao estrategica estao proximos a rotas comerciais importantes ou areas de conflito ex regioes do oriente medio africa ou america latina fragilidades historicas sistemas politicos e economicos frageis devido a colonizacao anterior corrupcao desigualdade dependencia externa polarizacao politica e falta de nacionalismo a populacao esta dividida por ideologias ou interesses estrangeiros poucos acreditam em unidade nacional financiamento pelos imperialistas politicos ongs e ate lideres comunitarios recebem recursos para promover o interesse do poder dominante medo de unirse ha desconfianca entre paises colonizaveis por medo de represalia traicao ou conflitos locais consideracoes gerais outros imperialistas nao ajudam todos tem interesses semelhantes e priorizam seu proprio poder instituicoes mundiais sao controladas pelos imperialistas o banco mundial organizacao das nacoes unidas onu ou outras organizacoes operam sob pressao de paises dominantes estrategias devem ser autossuficientes e inovadoras evitar dependencia de ajuda externa e critico estrategias para curto medio e longo prazo curto prazo ano resistencia imediata e protecao basica objetivo impedir a invasao direta proteger a populacao e gerar resistencia passo criar rede de resposta a crise formar grupos locais de defesa militares civis e ongs podem organizar comites para monitorar ameacas ex vigilancia em fronteiras treinar cidadaos em autodefesa basica ensinar tecnicas como primeiros socorros comunicacao segura e uso de ferramentas nao letais passo contrapropaganda contra mentiras do imperialista criar campanhas de informacao local usar redes sociais radio e jornais para denunciar a hipocrisia do imperialista ex o imperialista mente sobre guerra mas rouba nossas riquezas distribuir material didatico gratuito livros ou videos que explicam o impacto da colonizacao no pais passo mobilizar apoio internacional construir aliancas com paises nao imperialistas buscar apoio de nacoes que tambem enfrentam pressao ex paises do sul global como a india ou brasil usar redes globais de ongs envolver organizacoes internacionais que se opoem a exploracao mesmo que nao sejam oficialmente alinhadas passo proteger recursos criticos mapear e proteger areas estrategicas guardar minerios florestas ou infraestrutura essencial ex energia com seguranca local estabelecer reservas de alimentos e agua reduzir dependencia de importacoes e garantir sobrevivencia em emergencias medio prazo anos construcao de autonomia objetivo fortalecer a economia educacao e identidade nacional para reduzir a vulnerabilidade passo desenvolver economias locais sustentaveis incentivar producao agricola e artesanal substituir importacoes por produtos locais ex cultivo de alimentos manufatura de materiais criar cooperativas de trabalho unir trabalhadores para gerenciar recursos comunitarios ex fabricas de energia solar fazendas coletivas passo fortalecer a educacao e o nacionalismo revisar curriculo escolar incluir historia da colonizacao resistencia local e valores civicos promover cultura nacional valorizar tradicoes linguas e artefatos locais para unir a populacao ex festivais comunitarios musica popular passo reduzir dependencia do imperialista diversificar parcerias comerciais buscar acordos com paises nao imperialistas ex africa america latina para troca de recursos criar sistemas financeiros alternativos usar moedas locais ou bancos cooperativos para evitar dependencia do sistema global passo unir paises colonizaveis organizar foruns regionais criar reunioes entre lideres de paises colonizaveis para compartilhar estrategias e recursos ex alianca dos povos colonizados criar um pacto de seguranca coletiva acordos que proibem invasao mutua e promovem cooperacao em crises longo prazo anos ou mais transformacao estrutural objetivo criar uma sociedade autonoma justa e resistente a dominacao imperialista passo reformular o sistema politico descentralizar poder distribuir autoridade entre municipios para evitar controle centralizado por elites ligadas ao imperialista incentivar participacao cidada usar ferramentas digitais ex apps de votacao direta ou plataformas de transparencia para envolver a populacao em decisoes passo criar um sistema legal independente desenvolver leis contra exploracao estrangeira proibir investimentos de empresas imperialistas e regular extrativismo criar tribunais regionais independentes julgar crimes de corrupcao violencia ou traicao por elites alinhadas ao imperialista passo inovar na tecnologia e ciencia investir em educacao cientifica formar engenheiros medicos e agricultores locais para reduzir dependencia de importacoes tecnologicas desenvolver infraestrutura local criar centros de pesquisa e producao ex fabricas de energia renovavel laboratorios de biotecnologia passo promover uma consciencia global cultivar movimentos internacionais antiimperialistas participar ou criar redes globais que denunciam a exploracao ex movimento dos povos colonizados usar arte e cultura para conscientizacao filmes musica e literatura que contem historias de resistencia local exemplo pratico de implementacao pais a um pais com recursos naturais petroleo e fronteira estrategica curto prazo formar milicias locais para proteger areas de mineracao usar redes sociais para denunciar a guerra do petroleo medio prazo criar uma cooperativa agricola que exporta alimentos para paises vizinhos reduzindo importacoes longo prazo desenvolver uma universidade de ciencia local e criar um pacto com outros paises do sul global para troca tecnologica conclusao a defesa contra um imperialista em decadencia requer resistencia imediata proteger recursos contrapropaganda autonomia economica e cultural economia local educacao nacional unidade regional e global aliancas contra a exploracao a chave e combinar acao direta com transformacao estrutural usando inovacao tecnologica cultura e politicas de resistencia para criar uma sociedade que nao dependa do imperialista nao concorda faca perguntas honestas as ias voce vera respostas verdadeiras,pt,TRUE,TRUE,TRUE,APOIA_PRISAO,NaN,,
XDByNex5jIU,Trump publica imagem de Maduro preso a bordo de navio dos EUA,Ugy-2PR2w6P1ijMIlnV4AaABAg,"Se for chorar, mande áudio!!! Não foi assassinado, será julgado por um tribunal justo e deve arregar e abrir o bico  sobre a companheirada.",2026-01-03T22:21:43Z,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,BR,se for chorar mande audio nao foi assassinado sera julgado por um tribunal justo e deve arregar e abrir o bico sobre a companheirada,pt,FALSE,TRUE,FALSE,NEUTRO,NaN,,
EOG_epeGBrU,"Veja momento em que Maduro desembarca em Nova York, nos EUA | #PlantãoNews",UgzkgFPwLa78Foni9C54AaABAg,"SBT lixo , divulgando a prisão do amigo de Lula , honrado pela cúpula SBT lixo",2026-01-04T02:52:56Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,sbt lixo divulgando a prisao do amigo de lula honrado pela cupula sbt lixo,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA,,
f2J7uEsGuXo,Venezuelanos comemoram captura de Maduro nas ruas do Chile,UgytQ-hfU_Ammu8Qsyd4AaABAg,Vem buscar o vagabundo de 9 dedos também pra liberar o Brasil desse verme,2026-01-05T16:18:44Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,vem buscar o vagabundo de dedos tambem pra liberar o brasil desse verme,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA,,
gJl5M1sxfFg,Trump faz alerta ao presidente da Colômbia após captura de Maduro | CNN Brasil,Ugzkd3J1Dv5-aWbVc154AaABAg,Essa tradutora e muito ruim precisa aprender o inglês,2026-01-05T17:57:42Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,essa tradutora e muito ruim precisa aprender o ingles,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
eSTCscEeywM,"Em tribunal, Maduro diz que foi &quot;sequestrado&quot; e se declara inocente | Brasil Urgente",Ugz-xUAWXiDTPh93Y0N4AaABAg,Tem que julgar torturar  pra ele sentir na cerne o que é bom. Devem morrer  na prisão passando fome e apanhando. Para bandido é pouco.,2026-01-06T02:13:07Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,tem que julgar torturar pra ele sentir na cerne o que e bom devem morrer na prisao passando fome e apanhando para bandido e pouco,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
EOG_epeGBrU,"Veja momento em que Maduro desembarca em Nova York, nos EUA | #PlantãoNews",UgxYjnlbZ3WfZcGuREB4AaABAg,Tem que passar um pente fino aqui no Brasil punir os representantes que são corruptos.,2026-01-04T12:10:14Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,tem que passar um pente fino aqui no brasil punir os representantes que sao corruptos,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
XDByNex5jIU,Trump publica imagem de Maduro preso a bordo de navio dos EUA,UgyET0BNnh3XpBL1ZIZ4AaABAg,Flamerda madura prisão 💯 urubu assado na brasa 😋 cem Coca cola jesus yeshua Câncerigeno,2026-01-03T22:16:25Z,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,BR,flamerda madura prisao urubu assado na brasa cem coca cola jesus yeshua cancerigeno,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
eSTCscEeywM,"Em tribunal, Maduro diz que foi &quot;sequestrado&quot; e se declara inocente | Brasil Urgente",UgyRXDJ_w8udwUyuAVB4AaABAg,"Esse pilantra tem que apodrecer na cadeia, depois que morrer ir pro quinto dos infernos",2026-01-09T01:14:25Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,esse pilantra tem que apodrecer na cadeia depois que morrer ir pro quinto dos infernos,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
eSTCscEeywM,"Em tribunal, Maduro diz que foi &quot;sequestrado&quot; e se declara inocente | Brasil Urgente",Ugw16UB5Q0MQk8llH-54AaABAg,Ta Faltando Fazer isso Com o 9 Dedos... Trump tem que buscar esse vagabundo la dentro e prender na Cadeia perpétua dos EUA,2026-01-06T09:18:27Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,ta faltando fazer isso com o dedos trump tem que buscar esse vagabundo la dentro e prender na cadeia perpetua dos eua,pt,FALSE,TRUE,TRUE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA,,
oCElQlaYwQQ,AVISO: Brasil entra em ESTADO DE ALERTA na fronteira com prisão de Nicolás Maduro!,UgzswO0mb0gR9og7CzN4AaABAg,"Parabéns Maduro,tu merece sofrer na cadeia.",2026-01-11T10:41:00Z,UCiZ5zLSOBM5-3zBUHevecIA,Vamos falar de História?,BR,parabens madurotu merece sofrer na cadeia,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
oCElQlaYwQQ,AVISO: Brasil entra em ESTADO DE ALERTA na fronteira com prisão de Nicolás Maduro!,UgwYNEQ9zem8T_-iNb14AaABAg,Prender os aliados de maduro  por na cadeia,2026-01-11T14:39:47Z,UCiZ5zLSOBM5-3zBUHevecIA,Vamos falar de História?,BR,prender os aliados de maduro por na cadeia,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
u0fr0NvKafA,Venezuelanos comemoram captura de Maduro pelos EUA,Ugzv8ZYKpLHpdBDBlBh4AaABAg,"Avisa o Trump que se vir buscar os comunas no Brasil terá que mandar um cargueiro, pois o embarque será bem maior.",2026-01-03T20:52:57Z,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,BR,avisa o trump que se vir buscar os comunas no brasil tera que mandar um cargueiro pois o embarque sera bem maior,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA,,
HN_YedOzQ2k,"Após Prisão de Maduro, Ludmila Cria Perfil no Instagram e Diz Ter Provas Contra Lula",Ugz4cFf2CRY1hwOYRHN4AaABAg,Apoio prisão perpétua pra Alexandre e LULA PRENDEM E JOGA A CHAVE FORA,2026-01-05T21:30:13Z,UC-0Iji1E4yOOwgzeh8opnKA,HFNew Atualidades,BR,apoio prisao perpetua pra alexandre e lula prendem e joga a chave fora,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
azNDtbaVY6Y,Nicolás Maduro chega em NY após ser capturado pelos Estados Unidos | Brasil Urgente,Ugz4BUCWDBCnTeLw7Cd4AaABAg,"Interessante que em meu tempo algo assim possa acontecer. Não esperava eu, da Venezuela, tanta fraqueza.

(TRUMP, NÃO TE ESQUEÇAS DE LULA, UM CRIMINOSO FORA DA PRISÃO. ASSIM COMO BOLSONARO, PRECISA SER PRESO PRA NÃO MAIS SAIR.)",2026-01-04T20:53:07Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,interessante que em meu tempo algo assim possa acontecer nao esperava eu da venezuela tanta fraqueza trump nao te esquecas de lula um criminoso fora da prisao assim como bolsonaro precisa ser preso pra nao mais sair,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA,,
5v2Nejr8bRw,Nikolas defende prisão de Maduro e afirma que no Brasil “criminosos viram presidente”,Ugxh9m2yDcI1pcintsZ4AaABAg,"O Presidente Trump vinha AVISANDO ao Maduro para Ele não fornecer. DROGAS nas Escola , por várias vezes e o Trump na última vez disse se vc continuar vou te Prender. Maduro Não acreditou e continuou e chegou NÃO  Paraou de mandar Drogas para as Escolas dos EUA 🇺🇸 então o Trump Cumpriu o prometido  PRENDEU o Maduro por vendas de Drogas em Escolas.   E  veio a Prisão  do Maduro. Se Ele não tivesse investido em drogas para as Escolas. Maduro estaria Solto. Simples  Assim  !",2026-01-10T14:58:24Z,UCx7Ohl0Ln516T5pu5M8_SMA,O TEMPO,BR,o presidente trump vinha avisando ao maduro para ele nao fornecer drogas nas escola por varias vezes e o trump na ultima vez disse se vc continuar vou te prender maduro nao acreditou e continuou e chegou nao paraou de mandar drogas para as escolas dos eua entao o trump cumpriu o prometido prendeu o maduro por vendas de drogas em escolas e veio a prisao do maduro se ele nao tivesse investido em drogas para as escolas maduro estaria solto simples assim,pt,FALSE,TRUE,TRUE,APOIA_PRISAO,NaN,,
v6u52jkvLOQ,Javier Milei Provoca Lula depois da Prisão de Nicolas Maduro,UgyRBN1_EdAKKLg-f4R4AaABAg,Dóis vagabundos incompetentes ditadores na cadeia maduro e Bolsonaro coisa boa deram a descarga esses bostas não volta mais 😂😂😂😂 iiiiiiiiiiiruuuuu.,2026-01-04T22:18:07Z,UCWRkLSgRxR0rjGgoAdASrRA,Felipe Dantas,BR,dois vagabundos incompetentes ditadores na cadeia maduro e bolsonaro coisa boa deram a descarga esses bostas nao volta mais iiiiiiiiiiiruuuuu,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
oCElQlaYwQQ,AVISO: Brasil entra em ESTADO DE ALERTA na fronteira com prisão de Nicolás Maduro!,Ugw09QpA_Whu4yi7hlR4AaABAg,"O Brasil nao tem Poder Belico pra enfrentar uma Potencia Militar, ainda mais agora que os generais prenderam os manifestantes como se fossem terroristas.",2026-01-11T14:08:09Z,UCiZ5zLSOBM5-3zBUHevecIA,Vamos falar de História?,BR,o brasil nao tem poder belico pra enfrentar uma potencia militar ainda mais agora que os generais prenderam os manifestantes como se fossem terroristas,pt,TRUE,TRUE,FALSE,NEUTRO,NaN,,
qVVOZZBIYiw,Quem é Nicolás Maduro: da liderança sindical ao poder na Venezuela | #SBTBrasil,UgwqkyIJDSmT9BNWlIx4AaABAg,E vai morrer na cadeia 😂😂😂😂😂😂,2026-01-04T16:21:59Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,e vai morrer na cadeia,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
ek_QcoH1DVg,"Após ataques na Venezuela, Trump anuncia captura de Maduro | #NewsSabado",UgxuUtYC9FkspuTSxwN4AaABAg,"QUE MARAVILHA DEUS SALVE A AMERICA !!!!! AGORA SENHORES É QUESTAO DE TEMPO PARA QUE AS PROVAS SEGURAMENTE ENCONTRADAS E CONFISCADAS NESSA OPERAÇAO, ATE MESMO O PROPRIO DEPOIMENTO DE MADURO NA INTENÇÃO DE REDUZIR SUA PENA, AS QUAIS LIGARAM O DINHEIRO DO NARCOTRAFICO USADO NAS CAMPANHAS ELEITORAIS DA ESQUERDA EM TODA AMERICA DO SUL INCLUSIVE DE LULA VENHA A TONA !!! NAO É ATOA QUE LULA CANCELOU SUAS FERIAS E RETORNOU AO BRASIL IMEDIATAMENTE APOS A PRISAO DE MADURO!!!1 ESTAO TODOS COM COOL NA MAOO !!!!!!! .................... QUEM ACHOU UM ABSURDO ESSA OPERAÇAO DE TRUMP, SAIBA QUE ELE NAO E BURRO, COM CERTEZA TEM PROVAS MAIS QUE SUFUCIENTES PARA JUSTIFICAR A MESMA JUNTO A ONU!!! E NEM VAMOS FALAR DE TODA COMEMORAÇAO DA  POPULAÇAO VENEZUELANA APOS PRISAO DE MADURO...",2026-01-04T02:01:08Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,que maravilha deus salve a america agora senhores e questao de tempo para que as provas seguramente encontradas e confiscadas nessa operacao ate mesmo o proprio depoimento de maduro na intencao de reduzir sua pena as quais ligaram o dinheiro do narcotrafico usado nas campanhas eleitorais da esquerda em toda america do sul inclusive de lula venha a tona nao e atoa que lula cancelou suas ferias e retornou ao brasil imediatamente apos a prisao de maduro estao todos com cool na maoo quem achou um absurdo essa operacao de trump saiba que ele nao e burro com certeza tem provas mais que sufucientes para justificar a mesma junto a onu e nem vamos falar de toda comemoracao da populacao venezuelana apos prisao de maduro,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
3BNRFrzcIWM,Maduro Acorda Com Lula  Delação e Fim do Foro de São Paulo,Ugx1o-43b3WeZ3FrMUN4AaABAg,besteira fazendo acordo ou ñ vai morrer na prisão....,2026-01-05T19:26:57Z,UC4AbzCexwIA87RYm5cDVPWg,LEOTV,Nao informado,besteira fazendo acordo ou n vai morrer na prisao,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA,,
azNDtbaVY6Y,Nicolás Maduro chega em NY após ser capturado pelos Estados Unidos | Brasil Urgente,UgxUDwm7ji1EWcAT_7R4AaABAg,"Ditador demoníaco que apodreça no prisão, maduro tem que pagar por todas as atrocidades",2026-01-04T13:24:01Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,ditador demoniaco que apodreca no prisao maduro tem que pagar por todas as atrocidades,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
qVVOZZBIYiw,Quem é Nicolás Maduro: da liderança sindical ao poder na Venezuela | #SBTBrasil,UgzdzWyz1a5TnLiVymp4AaABAg,Bora trump vem buscar lula agora outro Satanás,2026-01-04T03:49:17Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,bora trump vem buscar lula agora outro satanas,pt,TRUE,TRUE,FALSE,NEUTRO,NaN,,
azNDtbaVY6Y,Nicolás Maduro chega em NY após ser capturado pelos Estados Unidos | Brasil Urgente,Ugy2EmFgSx48suaqGhV4AaABAg,Maduro de mais.. agora chegou a hora de emprodescer na cadeia,2026-01-04T08:49:07Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,maduro de mais agora chegou a hora de emprodescer na cadeia,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
HN_YedOzQ2k,"Após Prisão de Maduro, Ludmila Cria Perfil no Instagram e Diz Ter Provas Contra Lula",UgxhK9OMs0lSb2nWMUJ4AaABAg,Ele nem devia ter saído da cadeia.,2026-01-06T06:21:26Z,UC-0Iji1E4yOOwgzeh8opnKA,HFNew Atualidades,BR,ele nem devia ter saido da cadeia,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
