video_id,video_titulo,comentario_id,comentario,comentario_data,canal_id,canal_titulo,canal_pais,texto_limpo,idioma,associa_brasil,menciona_prisao,menciona_intervencao,posicao_prisao,posicao_intervencao
DgMbbN2vRjs,Prisão de Maduro escancara medo do Lula e da esquerda latino-americana | CAFÉ COM A GAZETA,UgzEIIuUJnfHgxXPsVx4AaABAg,Que o Lula e sua Janja também sejam presos pelo ótimo presidente dos EUA 🇺🇸!!,2026-01-06T15:12:49Z,UCWdGgeyOnCOGnvhNdbVl1dQ,Gazeta do Povo,BR,que o lula e sua janja tambem sejam presos pelo otimo presidente dos eua,pt,TRUE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
JZYdw3O_V0U,DIAS TERRÍVEIS PARA LULA? Eduardo Bolsonaro reage à prisão de Maduro!,UgxUW2jRPLqgM5FLiDV4AaABAg,Essa desgraça fica lá no estados unidos e fazendo merda com o Brasil tem que buscar ele algemado e meter na cadeia,2026-01-04T21:05:54Z,UCVBHiXwksZlQtid4_DvY0ng,Conexão Vanguarda,BR,essa desgraca fica la no estados unidos e fazendo merda com o brasil tem que buscar ele algemado e meter na cadeia,pt,TRUE,TRUE,TRUE,NEUTRO,NEUTRO
EOG_epeGBrU,"Veja momento em que Maduro desembarca em Nova York, nos EUA | #PlantãoNews",Ugx2RUir1ZazzqWrNax4AaABAg,Vamos fazer uma vaquinha e pagar o prêmio de 50 mil dólares para os Estados Unidos. Vem buscar o Lula e o cabeça de ovo tb.,2026-01-04T13:00:05Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,vamos fazer uma vaquinha e pagar o premio de mil dolares para os estados unidos vem buscar o lula e o cabeca de ovo tb,pt,TRUE,TRUE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
l3Cbe2c7qwU,Trump ameaça Delcy Rodríguez e fala em “fim pior que Maduro” | #NewsDomingo,UgzFqTKf68UTxolQBGh4AaABAg,"Parabéns aos EUA, liberdade ao povo venezuelano!",2026-01-07T04:24:01Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,parabens aos eua liberdade ao povo venezuelano,pt,FALSE,FALSE,TRUE,NEUTRO,NEUTRO
xG0m2GX0_sY,Venezuelanos vão às ruas em Santiago e comemoram a captura de Maduro | AGORA CNN,UgzDPJrYb73MioqkNYR4AaABAg,EM TROCA OS ESTADOS UNIDOS GANHOU O PETRÓLEO E O OURO DA VENEZUELA,2026-01-03T18:22:53Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,em troca os estados unidos ganhou o petroleo e o ouro da venezuela,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
hxYcqTJ2qR8,TRUMP invade a Venezuela e captura MADURO!,Ugz27Vby5_We6D5unm14AaABAg,"Rússia invade Ucrânia, EUA invadem a Venezuela...  China invadirá Taiwan, e assim começa a 3a guerra mundial.",2026-01-04T20:43:17Z,UCOOCeqi5txwviDZ4M5W9QSg,Nando Moura,BR,russia invade ucrania eua invadem a venezuela china invadira taiwan e assim comeca a a guerra mundial,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
gJl5M1sxfFg,Trump faz alerta ao presidente da Colômbia após captura de Maduro | CNN Brasil,UgzML1N-RhR2ddyBX0Z4AaABAg,eua só salva o mundo em filme de hollywood. na realidade o mundo tem que ser salvo dos eua,2026-01-05T17:29:00Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,eua so salva o mundo em filme de hollywood na realidade o mundo tem que ser salvo dos eua,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
GUjcTbk_DKs,Donald Trump anuncia que Nicolás Maduro foi capturado e retirado da Venezuela,UgxnZ2kcuJWVUEdnPrd4AaABAg,"Eu racho o bico com os bozoloides achando que o Trump fez isso porque ele se importa com os venezuelanos kkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
O Trump fez isso porque ele quer controlar o petróleo da Venezuela transformando o país em praticamente um estado fantoche dos EUA, o nome disso é doutrina Monroe, mas o bozoloide médio não deve fazer ideia do que é isso, agora vão ficar ansiosos achando que o Trump vai fazer isso com o Moraes e o Lula porque eles acham que o Trump se importa com alguém, sendo que na verdade o Trump não dá a mínima para o Brasil e não vai fazer nada do que fez na venezuelana porque a gente não tem nenhuma riqueza que eles querem. E antes que os gados venham mugir. Não, eu não votei no pinguço e eu acho que foi muito bem feito pro Maduro, mas agora se me dão licença eu vou ir dar risada dos bozoloides sebastianistas kkkkkkkkkkkkkkkkkkkk",2026-01-04T00:29:09Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,eu racho o bico com os bozoloides achando que o trump fez isso porque ele se importa com os venezuelanos kkkkkkkkkkkkkkkkkkkkkkkkkkkkkk o trump fez isso porque ele quer controlar o petroleo da venezuela transformando o pais em praticamente um estado fantoche dos eua o nome disso e doutrina monroe mas o bozoloide medio nao deve fazer ideia do que e isso agora vao ficar ansiosos achando que o trump vai fazer isso com o moraes e o lula porque eles acham que o trump se importa com alguem sendo que na verdade o trump nao da a minima para o brasil e nao vai fazer nada do que fez na venezuelana porque a gente nao tem nenhuma riqueza que eles querem e antes que os gados venham mugir nao eu nao votei no pinguco e eu acho que foi muito bem feito pro maduro mas agora se me dao licenca eu vou ir dar risada dos bozoloides sebastianistas kkkkkkkkkkkkkkkkkkkk,pt,TRUE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
-GvXSCGnEhI,Plantão da Globo: Venezuela é atacada pelos EUA,UgyynRfhMVPsL1nEgD94AaABAg,Desse jeito que vc fala parace que vc tá falando que e uma guerra,2026-01-04T13:32:10Z,UCaGmdJSSiR7fkh2A-c6emsA,g1,BR,desse jeito que vc fala parace que vc ta falando que e uma guerra,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
u0fr0NvKafA,Venezuelanos comemoram captura de Maduro pelos EUA,UgwTWcZsDJni1-pkq3B4AaABAg,Estes pessoal estão serto de comemorar a liberação do um editador más na minha opinião eles que tinha que tirar o editador do poder ou eles não tem título eleitor não eles entregar o país Venezuela na bandeja pr tramp aproveitar do petróleo e dos mineiros da Venezuela cuida do país pessoal Venezuelanos o país é de vcs não do Estados Unidos,2026-01-04T23:27:22Z,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,BR,estes pessoal estao serto de comemorar a liberacao do um editador mas na minha opiniao eles que tinha que tirar o editador do poder ou eles nao tem titulo eleitor nao eles entregar o pais venezuela na bandeja pr tramp aproveitar do petroleo e dos mineiros da venezuela cuida do pais pessoal venezuelanos o pais e de vcs nao do estados unidos,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
GUjcTbk_DKs,Donald Trump anuncia que Nicolás Maduro foi capturado e retirado da Venezuela,Ugxu_D0KtSrUY94bTLx4AaABAg,Cara na moral isso só gera mais guerra mais morte ninguém ganha nada com isso sofre muitos inocentes então quem quer guerra pra mim e bota o colete e fuzil na e ser o primeiro pq quem quer guerra tá de colarinho dentro de bankes só mandando ae é fácil e quando morre um desses caras vai pra mídia falar q o cara foi um combatente guerreiro me poupe só tou esperando a volta de jesus msm pq esse mundo já era,2026-01-03T22:59:29Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,cara na moral isso so gera mais guerra mais morte ninguem ganha nada com isso sofre muitos inocentes entao quem quer guerra pra mim e bota o colete e fuzil na e ser o primeiro pq quem quer guerra ta de colarinho dentro de bankes so mandando ae e facil e quando morre um desses caras vai pra midia falar q o cara foi um combatente guerreiro me poupe so tou esperando a volta de jesus msm pq esse mundo ja era,pt,FALSE,FALSE,TRUE,NEUTRO,NEUTRO
gnDLiYTQlXE,"O que aconteceu com Maduro pode se repetir com outros líderes, diz Trump | #PlantãoNews",UgzjWzlhWsAdelxA7pp4AaABAg,Esse cara só vai si asusega guando Eli fizer uma guerra no clear,2026-01-07T22:47:01Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,esse cara so vai si asusega guando eli fizer uma guerra no clear,pt,FALSE,FALSE,TRUE,NEUTRO,NEUTRO
cSCOHvNsYrA,TRUMP DIZ QUE IRÁ ADMINISTRAR VENEZUELA APÓS CAPTURA DE MADURO | AGORA CNN,UgyoT8azB2gop7TKgaB4AaABAg,"A necessidade de matéria-prima e a busca por ""espaço vital"" (Lebensraum) foram fatores cruciais para a eclosão da Segunda Guerra Mundial, especialmente para a Alemanha Nazista. Hoje, a matéria-prima da vez se chama Terras Raras e, o ""espaço vital"" Jazidas de Petróleo. Ledo engano daqueles que pensam que os recentes fatos ocorridos na Venezuela possuem viés humanitário.",2026-01-04T03:41:19Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,a necessidade de materiaprima e a busca por espaco vital lebensraum foram fatores cruciais para a eclosao da segunda guerra mundial especialmente para a alemanha nazista hoje a materiaprima da vez se chama terras raras e o espaco vital jazidas de petroleo ledo engano daqueles que pensam que os recentes fatos ocorridos na venezuela possuem vies humanitario,pt,FALSE,FALSE,TRUE,NEUTRO,NEUTRO
XDByNex5jIU,Trump publica imagem de Maduro preso a bordo de navio dos EUA,UgypoNMmNQK-mmuhuP54AaABAg,"Isso mostra a vulnerabilidade dos estadista sul americanos e serve de alerta para a maioria dos governos 1dota@s da América do sul, que pensam que os EUA estão de brincadeira. Estes caras querem tomar tudo que nós temos e enquanto isso, os burros brasileiros estão se destruindo com esta m3rda de partidos de esquerda, direita e centro. É isso que eles querem! Nos deveríamos estar juntos para o crescimento do nosso país. Se todos estivessem unidos, nos tornaríamos mais potentes e resistentes.",2026-01-04T18:49:08Z,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,BR,isso mostra a vulnerabilidade dos estadista sul americanos e serve de alerta para a maioria dos governos dota da america do sul que pensam que os eua estao de brincadeira estes caras querem tomar tudo que nos temos e enquanto isso os burros brasileiros estao se destruindo com esta mrda de partidos de esquerda direita e centro e isso que eles querem nos deveriamos estar juntos para o crescimento do nosso pais se todos estivessem unidos nos tornariamos mais potentes e resistentes,pt,TRUE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
oCElQlaYwQQ,AVISO: Brasil entra em ESTADO DE ALERTA na fronteira com prisão de Nicolás Maduro!,UgyA4PA8-bktU3VAKxd4AaABAg,"Parece piada o Brasil no meio de uma guerra 😢
Jesus nos proteja",2026-01-10T14:57:00Z,UCiZ5zLSOBM5-3zBUHevecIA,Vamos falar de História?,BR,parece piada o brasil no meio de uma guerra jesus nos proteja,pt,TRUE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
xc56nRVFpQU,POR QUE NINGUÉM ESTÁ FALANDO DISSO SOBRE A PRISÃO DO MADURO?,UgxMJi88sFbKwsJLvY14AaABAg,Que a mão do senhor Jesus abençoe os países em guerra .,2026-01-10T14:59:38Z,UCKEM87jzVqdIfAdTr0xNBfA,Pastor Antônio Júnior,BR,que a mao do senhor jesus abencoe os paises em guerra,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
nuM8-Z4rApo,A queda de Maduro: e agora?!,UgzJoQNFXEXtZ2ASumh4AaABAg,Um dia depois: ninguém se importa com democracia na Venezuela. Os EUA querem petróleo e minerais. Liberdade é papo pra idiotas.,2026-01-05T13:03:21Z,UCsQZuqvj2yp6DK39TooDd6Q,Rodrigo Constantino,BR,um dia depois ninguem se importa com democracia na venezuela os eua querem petroleo e minerais liberdade e papo pra idiotas,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
UCn7s6U5SfI,A QUEDA DE MADURO PODE DESTRUIR O GOVERNO PUTIN,UgwW2Ot4J-blANM8EtF4AaABAg,"O que me indigna é como o brasileiro médio é lambe-bota de americano. Todo o mundo se dando de conta de quem são os Estados Unidos, olhem a Dinamarca com a situação da Groenlândia, e o brasileiro pensando que é filme de Hollywood e achando bonito. Estamos voltando a idade média onde o mais forte faz o que quer.",2026-01-06T21:02:08Z,UCpLR-q8rFLe_rEAXf4PRxRg,Daniel Lopez,BR,o que me indigna e como o brasileiro medio e lambebota de americano todo o mundo se dando de conta de quem sao os estados unidos olhem a dinamarca com a situacao da groenlandia e o brasileiro pensando que e filme de hollywood e achando bonito estamos voltando a idade media onde o mais forte faz o que quer,pt,TRUE,FALSE,TRUE,NEUTRO,NEUTRO
Dy6zzR8pUdA,Veja o momento em que Maduro sai do avião em Nova York após ser capturado,Ugy8i9GCH-ZPehT4MlJ4AaABAg,"O Brasil e o Brics podem resistir? Urge o Brasil  LIMPAR nossas FFAA/Congresso/STF de traidores potenciais e  investir logo e muito em armas atômicas e mísseis híper-sônicos (temos US$ 380 bi de reservas, Pre-sal II/AP, terras raras e agricultáveis para tais emergências). Brasil, Brics, China, Rússia, Irã, Coréia e outros adquiriram o direito de sequestrar/prender/matar o presidentes dos EUA/Israel/Otan? Oferecer prêmios por suas cabeças para profissionais internacionais exercerem esses novos direitos (nossos US$ 380 bi de reservas, Pre-sal II/AP serão atrativos prêmios)? Liberou geral? Pirataria selvagem e sangrenta no Planeta? beber o sangue do oponente? Eh, oremos para que a guerra nuclear ou IA EXTINGAM RÁPIDO ESTE VIRUS HUMANUS. o PLANETA E O UNIVERSO AGRADECERÃO.",2026-01-04T10:02:39Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,o brasil e o brics podem resistir urge o brasil limpar nossas ffaacongressostf de traidores potenciais e investir logo e muito em armas atomicas e misseis hipersonicos temos us bi de reservas presal iiap terras raras e agricultaveis para tais emergencias brasil brics china russia ira coreia e outros adquiriram o direito de sequestrarprendermatar o presidentes dos euaisraelotan oferecer premios por suas cabecas para profissionais internacionais exercerem esses novos direitos nossos us bi de reservas presal iiap serao atrativos premios liberou geral pirataria selvagem e sangrenta no planeta beber o sangue do oponente eh oremos para que a guerra nuclear ou ia extingam rapido este virus humanus o planeta e o universo agradecerao,pt,TRUE,TRUE,TRUE,NEUTRO,NEUTRO
ek_QcoH1DVg,"Após ataques na Venezuela, Trump anuncia captura de Maduro | #NewsSabado",Ugw__8TsC_67IiDNsT14AaABAg,"Claro quê donal tromp vai querer quê ele seja julgado nos EU de besta ele não trem nada quer dizer quê isso não foi invasão invadir á casa ou mansão alhei não é invasão nos estados unidos não existe impichima não tira esse triste do poder se não ele só vai gerar guera o poblema dele é o petroleo ele tem muito olho grande ele se lembrou quê no momento do ataquê algunhas crianças podem ter cido atingida, vc tem filho tramp de todos os presidente vc foi o pior ai não existe droga kkkkkkk enventa hoje lembra do hoje tais se acha deus vc nunca quê vai poder mais quê ele vc quê governa dois pais é vc tem olho muito grande o sapo tem o olho grande e só vive na lama e ainda ia resolver á paz entre á eucrania e á russia vc soa falso vc promete uma coisa e faz outra até no cel vc quer mandar lembre quê no cel tem um ser superio quê não tem caça quê vc alcance ele jesus tambem vc é ateu seja mais humano coisa quê muita gente depositou seu votos totalmente erado vc não era pra tar na presidencia saiba quê deus não dorme e muita gente tá esperando sua caida e uma siu eu e não vai demorar muito não á populaçao te odeia vai lutar de igual pra igual porquê vc não bate de frente com á russia tem medo é claro erado seu exempro como presidente vc não é preparado para isso olho grande vc tem demais e inveja coisa mais feia",2026-01-04T23:55:17Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,claro que donal tromp vai querer que ele seja julgado nos eu de besta ele nao trem nada quer dizer que isso nao foi invasao invadir a casa ou mansao alhei nao e invasao nos estados unidos nao existe impichima nao tira esse triste do poder se nao ele so vai gerar guera o poblema dele e o petroleo ele tem muito olho grande ele se lembrou que no momento do ataque algunhas criancas podem ter cido atingida vc tem filho tramp de todos os presidente vc foi o pior ai nao existe droga kkkkkkk enventa hoje lembra do hoje tais se acha deus vc nunca que vai poder mais que ele vc que governa dois pais e vc tem olho muito grande o sapo tem o olho grande e so vive na lama e ainda ia resolver a paz entre a eucrania e a russia vc soa falso vc promete uma coisa e faz outra ate no cel vc quer mandar lembre que no cel tem um ser superio que nao tem caca que vc alcance ele jesus tambem vc e ateu seja mais humano coisa que muita gente depositou seu votos totalmente erado vc nao era pra tar na presidencia saiba que deus nao dorme e muita gente ta esperando sua caida e uma siu eu e nao vai demorar muito nao a populacao te odeia vai lutar de igual pra igual porque vc nao bate de frente com a russia tem medo e claro erado seu exempro como presidente vc nao e preparado para isso olho grande vc tem demais e inveja coisa mais feia,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
hxYcqTJ2qR8,TRUMP invade a Venezuela e captura MADURO!,Ugw9_4ixgakUR1NCgwF4AaABAg,"O mundo está a beira do colapso de uma terceira guerra mundial, ainda em 30 anos iremos presenciar isso",2026-01-07T02:18:37Z,UCOOCeqi5txwviDZ4M5W9QSg,Nando Moura,BR,o mundo esta a beira do colapso de uma terceira guerra mundial ainda em anos iremos presenciar isso,pt,FALSE,FALSE,TRUE,NEUTRO,NEUTRO
ZPSb56Apkbk,🚨 URGENTE: Trump CAPTURA Nicolás Maduro de MADRUGADA 😱✈️ | O Que REALMENTE ACONTECEU Hoje?,UgyqvyrpN9xj7jHwCLx4AaABAg,Eu pergunto como é que tem uns militares militantes narco traficantes querendo peitar o presidente dos EUA se os militares norte-americanos capturaram os seu presidente dentro de casa.,2026-01-06T11:35:47Z,UC960Xozkup-53I9CU_SUFCg,Anima Mapas,Nao informado,eu pergunto como e que tem uns militares militantes narco traficantes querendo peitar o presidente dos eua se os militares norteamericanos capturaram os seu presidente dentro de casa,pt,TRUE,FALSE,TRUE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA
gJl5M1sxfFg,Trump faz alerta ao presidente da Colômbia após captura de Maduro | CNN Brasil,UgxS7N6iJaairyLpZe14AaABAg,Eua ta quebrado  isso sim eua ta em crise nao aguenta dos anos de guerra,2026-01-07T15:10:00Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,eua ta quebrado isso sim eua ta em crise nao aguenta dos anos de guerra,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
xc56nRVFpQU,POR QUE NINGUÉM ESTÁ FALANDO DISSO SOBRE A PRISÃO DO MADURO?,UgxKGxCdC4X6sL3_LCl4AaABAg,"Vezezuelanos cometeram erros nas escolhas  esses anos ou foram  enganados e oprimidos ??
Maduro foi julgado pelos EuA por isso  também..",2026-01-10T17:06:21Z,UCKEM87jzVqdIfAdTr0xNBfA,Pastor Antônio Júnior,BR,vezezuelanos cometeram erros nas escolhas esses anos ou foram enganados e oprimidos maduro foi julgado pelos eua por isso tambem,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
3CN3hULHX6s,Trump confirma ataque dos EUA à Venezuela e diz que Maduro foi capturado | BREAKING NEWS,UgzXZEzEZO4b9C14DTx4AaABAg,"Agora os EUA tome posse da Venezuela e acabem com a miséria desse lugar, de vida digna a esss povo",2026-01-03T20:41:23Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,agora os eua tome posse da venezuela e acabem com a miseria desse lugar de vida digna a esss povo,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
gJl5M1sxfFg,Trump faz alerta ao presidente da Colômbia após captura de Maduro | CNN Brasil,Ugz57Tc65HexsIenasd4AaABAg,Que tanto de noías tem esse EUA.,2026-01-06T01:47:20Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,que tanto de noias tem esse eua,pt,FALSE,FALSE,TRUE,NEUTRO,NEUTRO
gJl5M1sxfFg,Trump faz alerta ao presidente da Colômbia após captura de Maduro | CNN Brasil,Ugw2D6kGiz64rT0bvsl4AaABAg,"O mundo está uma baderna, agora com medo de China e Rússia, os EUA estão apelando para os recursos naturais das américas, são mais fracos e mais próximos, a logística é mais barata, fim dos tempos, já estava escrito, aff😢🎉😅",2026-01-05T17:35:36Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,o mundo esta uma baderna agora com medo de china e russia os eua estao apelando para os recursos naturais das americas sao mais fracos e mais proximos a logistica e mais barata fim dos tempos ja estava escrito aff,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
GUjcTbk_DKs,Donald Trump anuncia que Nicolás Maduro foi capturado e retirado da Venezuela,UgwJQ0-tv-cfTzNRsi14AaABAg,Tramp vai estragar estados unidos esse cara e um demônio em pessoa,2026-01-04T14:29:07Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,tramp vai estragar estados unidos esse cara e um demonio em pessoa,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
uf2PKj-D7Ew,"Maduro e Cilia Flores chegam à DEA, agência antidrogas dos Estados Unidos, em Nova York",UgwpirBbr8x1j33KfZN4AaABAg,EUA agora manda nas Américas e Groelândia  todo tem rezar na cartilha é fato inventa outra oposição  comunismo tá fora de moda é ultrapassado,2026-01-06T12:15:31Z,UCthbIFAxbXTTQEC7EcQvP1Q,BBC News Brasil,BR,eua agora manda nas americas e groelandia todo tem rezar na cartilha e fato inventa outra oposicao comunismo ta fora de moda e ultrapassado,pt,FALSE,FALSE,TRUE,NEUTRO,APOIA_INTERVENCAO_EUA
oCElQlaYwQQ,AVISO: Brasil entra em ESTADO DE ALERTA na fronteira com prisão de Nicolás Maduro!,UgwIUCduz6Aa3_w8geF4AaABAg,Nossa os Estados unidos esta morrendo de medo do Brasil,2026-01-11T17:17:19Z,UCiZ5zLSOBM5-3zBUHevecIA,Vamos falar de História?,BR,nossa os estados unidos esta morrendo de medo do brasil,pt,TRUE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
tCGKGg7bGVY,Trump captura Nicolás Maduro – O fim da ditadura chavista na Venezuela?,UgzHG5pM2qLiKRlYF0R4AaABAg,Estados unidos é igual gafanhoto vem acaba com as plantação come tudo depois vaza no México que o tráfico de drogas é pesado eles não invadem isso aí é desculpinha para roubarem o petróleo da Venezuela,2026-01-04T04:19:52Z,UCxDFRhF3Y1A_Gd0-cF8gbqQ,Hoje no Mundo Militar,BR,estados unidos e igual gafanhoto vem acaba com as plantacao come tudo depois vaza no mexico que o trafico de drogas e pesado eles nao invadem isso ai e desculpinha para roubarem o petroleo da venezuela,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
JHl5ci25B8I,Prisão de MADURO pode ser o FIM de LULA e do PT,UgwIZ-UAXfvZ4SEL-hJ4AaABAg,"MADURO TENTOU INVADIR A GUIANA E APODERAR-SE DE ÁREA DE PETRÓLEO. ISTO PODE?  QUEM MONTOU O PARQUE PETROLÍFERO DA VENEZUELA FOI OS USA , EM TROCA DE PARTICIPAÇÃO NA VENDA DE PETRÓLEO. CHAVES/MADURO NUNCA PAGARAM OS USA.  O BRASIL QUE TENHA JUÍZO E QUE TOME CUIDADO, NÃO PROVOCANDO TRUMP. CASO MADURO ABRA O ""BICO"" E O FARÁ SE PEGAR PRISÃO PERPÉTUA, A COBRA VAI FUMAR.",2026-01-05T19:34:31Z,UC5Bw0GoCfHk9tA_30ltCw9Q,Mundo Polarizado | Olimpio Araujo Junior,BR,maduro tentou invadir a guiana e apoderarse de area de petroleo isto pode quem montou o parque petrolifero da venezuela foi os usa em troca de participacao na venda de petroleo chavesmaduro nunca pagaram os usa o brasil que tenha juizo e que tome cuidado nao provocando trump caso maduro abra o bico e o fara se pegar prisao perpetua a cobra vai fumar,pt,TRUE,TRUE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
A5vwzaMTklk,Lula diz que ataques de Trump à Venezuela e prisão de Maduro são &#39;inaceitáveis&#39;,Ugzj_OKMb2SsWvXDtLt4AaABAg,"Esse mentiroso incompetente escolheu o lado, do pcc/ cv /hamas..ou dos eua. Depois aguente",2026-01-05T13:00:06Z,UCVFbXI6Gu8U2f9Gjtxw4A-Q,UOL,BR,esse mentiroso incompetente escolheu o lado do pcc cv hamasou dos eua depois aguente,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,APOIA_INTERVENCAO_EUA
Zk56rBPSm4M,"Nicolás Maduro preso: Cabrini mostra bastidores da operação dos EUA na Venezuela, resultou 80 mortos",Ugw7Q7n6ofbsjOOeQpN4AaABAg,"Pmim nada contra pegar um ditador,,mais querendo ou não o petróleo é e sempre será o interesse do estados unidos,,pq será??eles sabem q c eles tem petróleo so pra eles,,c precisar d água,comida,grãos, minério,ou algo q eles queiram,,entao precisam dominar o petróleo,dominando isso eles vão a onde quiser,,quem não tem não vai a lugar nenhum,então independente e só c preparar pro fim dos tempos,,assim como Deus deixou escrito",2026-01-09T02:06:11Z,UCoRz1sARw5el7c9WhVf6mkQ,RECORD CABO VERDE,BR,pmim nada contra pegar um ditadormais querendo ou nao o petroleo e e sempre sera o interesse do estados unidospq seraeles sabem q c eles tem petroleo so pra elesc precisar d aguacomidagraos minerioou algo q eles queiramentao precisam dominar o petroleodominando isso eles vao a onde quiserquem nao tem nao vai a lugar nenhumentao independente e so c preparar pro fim dos temposassim como deus deixou escrito,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
qVVOZZBIYiw,Quem é Nicolás Maduro: da liderança sindical ao poder na Venezuela | #SBTBrasil,Ugz4D0zrhudWRwQZDBh4AaABAg,Nasceu em CARACAS... .e vai morrer na prisão em guantamo nos EUA...KKKKKK,2026-01-04T17:01:24Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,nasceu em caracas e vai morrer na prisao em guantamo nos euakkkkkk,pt,FALSE,TRUE,TRUE,NEUTRO,NEUTRO
M8wTXgJuC1o,"Rússia terá que &quot;andar na linha&quot;, diz Trump após captura de Maduro | CNN Brasil",Ugxnr8-cjIK3JGf1zVp4AaABAg,"Estou leiga este assunto geopolitico, mas tenho a impressao  que o Thump deu o pulo de gato em cima da Venezuela . Com certeza ele nao perde em  ter feito isso ...ele esta de olho é no petroleo da Veezuela . Nesta açao ( ele està com o controle da Venezuela) , ele barra Russia ,  China e Iran. EUA é tb OPORTUNISTA . Se alguem aqui quizer me explicar melhor , agradeço .",2026-01-10T10:49:16Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,estou leiga este assunto geopolitico mas tenho a impressao que o thump deu o pulo de gato em cima da venezuela com certeza ele nao perde em ter feito isso ele esta de olho e no petroleo da veezuela nesta acao ele esta com o controle da venezuela ele barra russia china e iran eua e tb oportunista se alguem aqui quizer me explicar melhor agradeco,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
ml7U5Nvcdhk,🔴 AGORA: Trump fala à imprensa após captura de Maduro | Tradução simultânea | Cobertura especial,UgxXipl6qFl0nzLWK894AaABAg,"vai lá molusco , manda o mst pegar enxada , foice e facão ir no estados unidos resgatar o maduro , vai  vcs tem chance manda ver",2026-01-03T19:07:37Z,UCNmmFVVn2Z7ggGxPx_RkksQ,Epoch Times Brasil,BR,vai la molusco manda o mst pegar enxada foice e facao ir no estados unidos resgatar o maduro vai vcs tem chance manda ver,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
4yj4IhQe18o,Como forças de elite dos EUA capturaram Nicolás Maduro,UgyEDGwsGX_iRbei-154AaABAg,"Toma lá da cá.
Parabéns EUA.
PARABÉNS M.R PRESIDENTE DONALD TRUMP.
Seja bem vindo ao BRASIL.",2026-01-06T13:53:36Z,UCaGmdJSSiR7fkh2A-c6emsA,g1,BR,toma la da ca parabens eua parabens mr presidente donald trump seja bem vindo ao brasil,pt,TRUE,FALSE,TRUE,NEUTRO,NEUTRO
